sale_id,product_id,color,quantity,sale_date,sale_amount
S0002317,P0005,ブラウン,1,2025-12-25,5343
S0002318,P0005,ベージュ,3,2025-12-26,16029
S0002319,P0005,ブラック,1,2025-12-26,5343
S0002320,P0005,ブラウン,1,2025-12-26,5343
S0002321,P0005,ネイビー,2,2025-12-26,10686
S0002322,P0005,ベージュ,2,2025-12-27,10686
S0002323,P0005,ブラック,1,2025-12-27,5343
S0002324,P0005,ベージュ,1,2025-12-28,5343
S0002325,P0005,ネイビー,1,2025-12-28,5343
S0002326,P0005,ベージュ,5,2025-12-29,26715
S0002327,P0005,ブラック,3,2025-12-29,16029
S0002328,P0005,ベージュ,1,2025-12-30,5343
S0002329,P0005,ブラック,2,2025-12-30,10686
S0002330,P0005,ネイビー,1,2025-12-30,5343
S0002331,P0005,ブラック,5,2025-12-31,26715
S0002332,P0005,ブラウン,2,2025-12-31,10686
S0002333,P0005,ネイビー,1,2025-12-31,5343
S0002334,P0005,ベージュ,4,2026-01-01,21372
S0002335,P0005,ブラウン,1,2026-01-01,5343
S0002336,P0005,ネイビー,1,2026-01-01,5343
S0002337,P0005,ベージュ,2,2026-01-02,10686
S0002338,P0005,ブラック,1,2026-01-02,5343
S0002339,P0005,ベージュ,1,2026-01-03,5343
S0002340,P0005,ブラック,2,2026-01-03,10686
S0002341,P0005,ブラウン,1,2026-01-03,5343
S0002342,P0005,ネイビー,3,2026-01-03,16029
S0002343,P0005,ベージュ,1,2026-01-04,5343
S0002344,P0005,ネイビー,1,2026-01-04,5343
S0002345,P0005,ベージュ,1,2026-01-05,5343
S0002346,P0005,ブラック,2,2026-01-05,10686
S0002347,P0005,ネイビー,1,2026-01-05,5343
S0002348,P0005,ベージュ,1,2026-01-06,5343
S0002349,P0005,ネイビー,1,2026-01-06,5343
S0002350,P0005,ベージュ,1,2026-01-07,5343
S0002351,P0005,ブラック,1,2026-01-07,5343
S0002352,P0005,ブラウン,1,2026-01-07,5343
S0002353,P0005,ブラック,1,2026-01-08,5343
S0002354,P0005,ブラウン,2,2026-01-08,10686
S0002355,P0005,ネイビー,2,2026-01-08,10686
S0002356,P0005,ベージュ,1,2026-01-09,5343
S0002357,P0005,ブラウン,1,2026-01-09,5343
S0002358,P0005,ネイビー,1,2026-01-09,5343
S0002359,P0005,ベージュ,1,2026-01-10,5343
S0002360,P0005,ネイビー,4,2026-01-10,21372
S0002361,P0005,ベージュ,2,2026-01-11,10686
S0002362,P0005,ネイビー,1,2026-01-11,5343
S0002363,P0005,ブラウン,1,2026-01-12,5343
S0002364,P0005,ベージュ,2,2026-01-13,10686
S0002365,P0005,ブラック,1,2026-01-13,5343
S0002366,P0005,ブラウン,1,2026-01-13,5343
S0002367,P0005,ネイビー,1,2026-01-13,5343
S0002368,P0005,ベージュ,1,2026-01-14,5343
S0002369,P0005,ネイビー,1,2026-01-14,5343
S0002370,P0005,ベージュ,3,2026-01-15,16029
S0002371,P0005,ネイビー,1,2026-01-15,5343
S0002372,P0005,ベージュ,1,2026-01-16,5343
S0002373,P0005,ネイビー,1,2026-01-16,5343
S0002374,P0005,ベージュ,1,2026-01-17,5343
S0002375,P0005,ブラック,2,2026-01-17,10686
S0002376,P0005,ブラウン,1,2026-01-17,5343
S0002377,P0005,ベージュ,3,2026-01-18,16029
S0002378,P0005,ブラウン,3,2026-01-18,16029
S0002379,P0005,ベージュ,1,2026-01-19,5343
S0002380,P0005,ブラウン,4,2026-01-19,21372
S0002381,P0005,ブラウン,1,2026-01-20,5343
S0002382,P0005,ネイビー,1,2026-01-20,5343
S0002383,P0005,ベージュ,2,2026-01-21,10686
S0002384,P0005,ブラウン,1,2026-01-21,5343
S0002385,P0005,ベージュ,1,2026-01-22,5343
S0002386,P0005,ブラック,1,2026-01-22,5343
S0002387,P0005,ベージュ,2,2026-01-23,10686
S0002388,P0005,ブラック,1,2026-01-23,5343
S0002389,P0005,ネイビー,2,2026-01-23,10686
S0002390,P0005,ベージュ,1,2026-01-24,5343
S0002391,P0005,ブラック,1,2026-01-24,5343
S0002392,P0005,ブラウン,1,2026-01-24,5343
S0002393,P0005,ベージュ,1,2026-01-25,5343
S0002394,P0005,ネイビー,3,2026-01-25,16029
S0002395,P0005,ベージュ,1,2026-01-26,5343
S0002396,P0005,ブラウン,2,2026-01-26,10686
S0002397,P0005,ネイビー,2,2026-01-26,10686
S0002398,P0005,ベージュ,1,2026-01-27,5343
S0002399,P0005,ブラック,1,2026-01-27,5343
S0002400,P0005,ネイビー,1,2026-01-27,5343
S0002401,P0005,ブラック,1,2026-01-28,5343
S0002402,P0005,ブラック,2,2026-01-29,10686
S0002403,P0005,ブラック,2,2026-01-30,10686
S0002404,P0005,ブラウン,1,2026-01-30,5343
S0002405,P0005,ネイビー,1,2026-01-30,5343
S0002406,P0005,ブラック,1,2026-01-31,5343
S0002407,P0005,ブラウン,1,2026-01-31,5343
S0002408,P0005,ベージュ,2,2026-02-01,10686
S0002409,P0005,ネイビー,1,2026-02-01,5343
S0002410,P0005,ベージュ,1,2026-02-02,5343
S0002411,P0005,ブラック,1,2026-02-02,5343
S0002412,P0005,ネイビー,1,2026-02-02,5343
S0002413,P0005,ベージュ,1,2026-02-03,5343
S0002414,P0005,ブラウン,3,2026-02-03,16029
S0002415,P0005,ネイビー,1,2026-02-03,5343
S0002416,P0005,ブラック,2,2026-02-04,10686
S0002417,P0005,ブラウン,2,2026-02-04,10686
S0002418,P0005,ネイビー,2,2026-02-04,10686
S0002419,P0005,ブラック,2,2026-02-05,10686
S0002420,P0005,ブラウン,1,2026-02-05,5343
S0002421,P0005,ネイビー,1,2026-02-05,5343
S0002422,P0005,ベージュ,1,2026-02-06,5343
S0002423,P0005,ブラウン,2,2026-02-06,10686
S0002424,P0005,ネイビー,1,2026-02-06,5343
S0002425,P0005,ブラック,1,2026-02-07,5343
S0002426,P0005,ネイビー,2,2026-02-07,10686
S0002427,P0005,ベージュ,1,2026-02-08,5343
S0002428,P0005,ブラウン,2,2026-02-08,10686
S0002429,P0005,ブラウン,2,2026-02-09,10686
S0002430,P0005,ネイビー,1,2026-02-09,5343
S0002431,P0005,ブラック,2,2026-02-10,10686
S0002432,P0005,ブラウン,1,2026-02-10,5343
S0002433,P0005,ネイビー,2,2026-02-10,10686
S0002434,P0005,ベージュ,2,2026-02-11,10686
S0002435,P0005,ブラック,3,2026-02-11,16029
S0002436,P0005,ブラウン,1,2026-02-11,5343
S0002437,P0005,ネイビー,1,2026-02-11,5343
S0002438,P0005,ベージュ,1,2026-02-12,5343
S0002439,P0005,ブラウン,1,2026-02-12,5343
S0002440,P0005,ネイビー,1,2026-02-12,5343
S0002441,P0005,ベージュ,1,2026-02-13,5343
S0002442,P0005,ネイビー,1,2026-02-13,5343
S0002443,P0005,ブラック,1,2026-02-14,5343
S0002444,P0005,ブラウン,1,2026-02-14,5343
S0002445,P0005,ベージュ,1,2026-02-15,5343
S0002446,P0005,ブラック,1,2026-02-15,5343
S0002447,P0005,ブラウン,1,2026-02-15,5343
S0002448,P0005,ネイビー,1,2026-02-15,5343
S0002449,P0005,ベージュ,1,2026-02-16,5343
S0002450,P0005,ブラウン,1,2026-02-16,5343
S0002451,P0005,ブラック,1,2026-02-17,5343
S0002452,P0005,ブラウン,1,2026-02-17,5343
S0002453,P0005,ベージュ,1,2026-02-18,5343
S0002454,P0005,ブラック,1,2026-02-18,5343
S0002455,P0005,ブラウン,2,2026-02-18,10686
S0002456,P0005,ネイビー,1,2026-02-18,5343
S0002457,P0005,ベージュ,1,2026-02-19,5343
S0002458,P0005,ベージュ,1,2026-02-21,5343
S0002459,P0005,ブラック,2,2026-02-21,10686
S0002460,P0005,ネイビー,1,2026-02-21,5343
S0002461,P0005,ブラック,1,2026-02-22,5343
S0002462,P0005,ベージュ,1,2026-02-23,5343
S0002463,P0005,ブラック,1,2026-02-23,5343
S0002464,P0005,ブラウン,1,2026-02-23,5343
S0002465,P0005,ネイビー,4,2026-02-23,21372
S0002466,P0005,ネイビー,1,2026-02-24,5343
S0002467,P0005,ベージュ,1,2026-02-25,5343
S0002468,P0005,ブラック,2,2026-02-25,10686
S0002469,P0005,ネイビー,1,2026-02-25,5343
S0002470,P0005,ベージュ,1,2026-02-26,5343
S0002471,P0005,ブラック,2,2026-02-26,10686
S0002472,P0005,ネイビー,2,2026-02-26,10686
S0002473,P0005,ベージュ,2,2026-02-28,10686
S0002474,P0005,ブラック,3,2026-02-28,16029
S0002475,P0005,ブラウン,2,2026-02-28,10686
S0002476,P0005,ブラック,1,2026-03-01,5343
S0002477,P0005,ブラウン,2,2026-03-01,10686
S0002478,P0005,ブラウン,1,2026-03-02,5343
S0002479,P0005,ネイビー,1,2026-03-02,5343
S0002480,P0005,ブラック,1,2026-03-03,5343
S0002481,P0005,ブラック,1,2026-03-04,5343
S0002482,P0005,ネイビー,1,2026-03-04,5343
S0002483,P0005,ベージュ,3,2026-03-06,16029
S0002484,P0005,ブラック,1,2026-03-06,5343
S0002485,P0005,ネイビー,1,2026-03-06,5343
S0002486,P0005,ブラック,1,2026-03-07,5343
S0002487,P0005,ネイビー,1,2026-03-07,5343
S0002488,P0005,ブラウン,1,2026-03-10,5343
S0002489,P0005,ベージュ,1,2026-03-11,5343
S0002490,P0005,ブラウン,2,2026-03-11,10686
S0002491,P0005,ネイビー,1,2026-03-11,5343
S0002492,P0005,ベージュ,2,2026-03-12,10686
S0002493,P0005,ブラック,1,2026-03-12,5343
S0002494,P0005,ネイビー,1,2026-03-13,5343
S0002495,P0005,ブラック,1,2026-03-14,5343
S0002496,P0005,ネイビー,1,2026-03-14,5343
S0002497,P0005,ベージュ,1,2026-03-15,5343
S0002498,P0005,ブラウン,1,2026-03-15,5343
S0002499,P0005,ベージュ,1,2026-03-16,5343
S0002500,P0005,ブラック,1,2026-03-16,5343
S0002501,P0005,ベージュ,1,2026-03-17,5343
S0002502,P0005,ブラック,1,2026-03-17,5343
S0002503,P0005,ネイビー,2,2026-03-17,10686
S0002504,P0005,ベージュ,2,2026-03-18,10686
S0002505,P0005,ブラック,1,2026-03-18,5343
S0002506,P0005,ブラウン,1,2026-03-18,5343
S0002507,P0005,ネイビー,1,2026-03-20,5343
S0002508,P0005,ブラウン,1,2026-03-23,5343
S0002509,P0005,ブラック,1,2026-03-24,5343
S0002510,P0005,ネイビー,1,2026-03-24,5343
S0002511,P0005,ブラウン,1,2026-03-26,5343
S0002512,P0005,ブラック,2,2026-03-27,10686
S0002513,P0005,ブラウン,1,2026-03-27,5343
S0002514,P0005,ネイビー,3,2026-03-27,16029
S0002515,P0005,ベージュ,1,2026-03-29,5343
S0002516,P0005,ブラウン,1,2026-03-29,5343
S0002517,P0005,ブラック,1,2026-03-30,5343
S0002518,P0005,ネイビー,1,2026-03-31,5343
S0002519,P0005,ブラック,2,2026-04-01,10686
S0002520,P0006,ブラック,1,2025-04-02,8490
S0002521,P0006,ベージュ,3,2025-04-02,25470
S0002522,P0006,ブラック,2,2025-04-03,16980
S0002523,P0006,ブラック,1,2025-04-04,8490
S0002524,P0006,ベージュ,1,2025-04-04,8490
S0002525,P0006,ブラック,3,2025-04-05,25470
S0002526,P0006,ベージュ,3,2025-04-05,25470
S0002527,P0006,ブラック,2,2025-04-06,16980
S0002528,P0006,ブラック,1,2025-04-07,8490
S0002529,P0006,ベージュ,2,2025-04-07,16980
S0002530,P0006,ブラック,3,2025-04-08,25470
S0002531,P0006,ベージュ,1,2025-04-08,8490
S0002532,P0006,ブラック,4,2025-04-09,33960
S0002533,P0006,ベージュ,2,2025-04-09,16980
S0002534,P0006,ベージュ,3,2025-04-10,25470
S0002535,P0006,ベージュ,4,2025-04-11,33960
S0002536,P0006,ベージュ,4,2025-04-12,33960
S0002537,P0006,ブラック,1,2025-04-13,8490
S0002538,P0006,ベージュ,6,2025-04-13,50940
S0002539,P0006,ブラック,2,2025-04-14,16980
S0002540,P0006,ブラック,3,2025-04-15,25470
S0002541,P0006,ベージュ,4,2025-04-15,33960
S0002542,P0006,ブラック,2,2025-04-16,16980
S0002543,P0006,ベージュ,3,2025-04-16,25470
S0002544,P0006,ブラック,5,2025-04-17,42450
S0002545,P0006,ベージュ,5,2025-04-17,42450
S0002546,P0006,ブラック,2,2025-04-18,16980
S0002547,P0006,ベージュ,1,2025-04-18,8490
S0002548,P0006,ブラック,3,2025-04-19,25470
S0002549,P0006,ベージュ,3,2025-04-19,25470
S0002550,P0006,ブラック,4,2025-04-20,33960
S0002551,P0006,ベージュ,1,2025-04-20,8490
S0002552,P0006,ブラック,3,2025-04-21,25470
S0002553,P0006,ベージュ,1,2025-04-22,8490
S0002554,P0006,ブラック,10,2025-04-23,84900
S0002555,P0006,ベージュ,3,2025-04-24,25470
S0002556,P0006,ブラック,6,2025-04-25,50940
S0002557,P0006,ベージュ,3,2025-04-26,25470
S0002558,P0006,ブラック,2,2025-04-27,16980
S0002559,P0006,ベージュ,3,2025-04-27,25470
S0002560,P0006,ベージュ,2,2025-04-28,16980
S0002561,P0006,ブラック,2,2025-04-29,16980
S0002562,P0006,ベージュ,4,2025-04-29,33960
S0002563,P0006,ブラック,2,2025-04-30,16980
S0002564,P0006,ベージュ,1,2025-04-30,8490
S0002565,P0006,ブラック,6,2025-05-01,50940
S0002566,P0006,ベージュ,3,2025-05-01,25470
S0002567,P0006,ブラック,2,2025-05-02,16980
S0002568,P0006,ベージュ,2,2025-05-02,16980
S0002569,P0006,ブラック,7,2025-05-03,59430
S0002570,P0006,ブラック,4,2025-05-04,33960
S0002571,P0006,ベージュ,3,2025-05-04,25470
S0002572,P0006,ブラック,7,2025-05-05,59430
S0002573,P0006,ブラック,3,2025-05-06,25470
S0002574,P0006,ベージュ,2,2025-05-06,16980
S0002575,P0006,ブラック,3,2025-05-07,25470
S0002576,P0006,ベージュ,3,2025-05-07,25470
S0002577,P0006,ブラック,1,2025-05-08,8490
S0002578,P0006,ベージュ,3,2025-05-08,25470
S0002579,P0006,ベージュ,9,2025-05-09,76410
S0002580,P0006,ブラック,4,2025-05-10,33960
S0002581,P0006,ベージュ,3,2025-05-10,25470
S0002582,P0006,ベージュ,3,2025-05-11,25470
S0002583,P0006,ブラック,2,2025-05-12,16980
S0002584,P0006,ベージュ,3,2025-05-12,25470
S0002585,P0006,ブラック,2,2025-05-13,16980
S0002586,P0006,ベージュ,1,2025-05-13,8490
S0002587,P0006,ブラック,1,2025-05-14,8490
S0002588,P0006,ベージュ,3,2025-05-14,25470
S0002589,P0006,ブラック,1,2025-05-15,8490
S0002590,P0006,ベージュ,2,2025-05-15,16980
S0002591,P0006,ブラック,1,2025-05-16,8490
S0002592,P0006,ベージュ,6,2025-05-16,50940
S0002593,P0006,ブラック,1,2025-05-17,8490
S0002594,P0006,ベージュ,4,2025-05-17,33960
S0002595,P0006,ブラック,2,2025-05-18,16980
S0002596,P0006,ベージュ,2,2025-05-18,16980
S0002597,P0006,ブラック,1,2025-05-19,8490
S0002598,P0006,ベージュ,6,2025-05-19,50940
S0002599,P0006,ブラック,1,2025-05-20,8490
S0002600,P0006,ベージュ,3,2025-05-20,25470
S0002601,P0006,ベージュ,4,2025-05-21,33960
S0002602,P0006,ブラック,1,2025-05-22,8490
S0002603,P0006,ベージュ,1,2025-05-22,8490
S0002604,P0006,ブラック,5,2025-05-23,42450
S0002605,P0006,ブラック,6,2025-05-24,50940
S0002606,P0006,ベージュ,1,2025-05-24,8490
S0002607,P0006,ブラック,1,2025-05-25,8490
S0002608,P0006,ベージュ,3,2025-05-25,25470
S0002609,P0006,ベージュ,1,2025-05-26,8490
S0002610,P0006,ベージュ,2,2025-05-27,16980
S0002611,P0006,ベージュ,10,2025-05-28,84900
S0002612,P0006,ブラック,4,2025-05-29,33960
S0002613,P0006,ブラック,4,2025-05-30,33960
S0002614,P0006,ベージュ,1,2025-05-30,8490
S0002615,P0006,ブラック,2,2025-05-31,16980
S0002616,P0006,ベージュ,2,2025-05-31,16980
S0002617,P0006,ブラック,1,2025-06-01,8490
S0002618,P0006,ベージュ,3,2025-06-01,25470
S0002619,P0006,ブラック,4,2025-06-02,33960
S0002620,P0006,ベージュ,1,2025-06-02,8490
S0002621,P0006,ブラック,7,2025-06-03,59430
S0002622,P0006,ベージュ,2,2025-06-03,16980
S0002623,P0006,ブラック,4,2025-06-04,33960
S0002624,P0006,ベージュ,2,2025-06-04,16980
S0002625,P0006,ブラック,1,2025-06-05,8490
S0002626,P0006,ベージュ,2,2025-06-05,16980
S0002627,P0006,ベージュ,1,2025-06-06,8490
S0002628,P0006,ブラック,2,2025-06-07,16980
S0002629,P0006,ベージュ,5,2025-06-07,42450
S0002630,P0006,ブラック,1,2025-06-08,8490
S0002631,P0006,ベージュ,5,2025-06-08,42450
S0002632,P0006,ベージュ,2,2025-06-09,16980
S0002633,P0006,ブラック,1,2025-06-10,8490
S0002634,P0006,ベージュ,7,2025-06-10,59430
S0002635,P0006,ベージュ,1,2025-06-11,8490
S0002636,P0006,ブラック,5,2025-06-12,42450
S0002637,P0006,ベージュ,5,2025-06-12,42450
S0002638,P0006,ブラック,1,2025-06-13,8490
S0002639,P0006,ベージュ,3,2025-06-13,25470
S0002640,P0006,ブラック,2,2025-06-14,16980
S0002641,P0006,ベージュ,1,2025-06-14,8490
S0002642,P0006,ブラック,5,2025-06-15,42450
S0002643,P0006,ベージュ,4,2025-06-16,33960
S0002644,P0006,ブラック,3,2025-06-17,25470
S0002645,P0006,ベージュ,4,2025-06-17,33960
S0002646,P0006,ブラック,1,2025-06-18,8490
S0002647,P0006,ベージュ,4,2025-06-18,33960
S0002648,P0006,ブラック,3,2025-06-19,25470
S0002649,P0006,ベージュ,2,2025-06-19,16980
S0002650,P0006,ブラック,4,2025-06-20,33960
S0002651,P0006,ベージュ,4,2025-06-20,33960
S0002652,P0006,ブラック,4,2025-06-21,33960
S0002653,P0006,ベージュ,1,2025-06-21,8490
S0002654,P0006,ベージュ,4,2025-06-22,33960
S0002655,P0006,ブラック,6,2025-06-23,50940
S0002656,P0006,ブラック,5,2025-06-24,42450
S0002657,P0006,ベージュ,4,2025-06-24,33960
S0002658,P0006,ブラック,1,2025-06-25,8490
S0002659,P0006,ベージュ,10,2025-06-25,84900
S0002660,P0006,ブラック,5,2025-06-26,42450
S0002661,P0006,ベージュ,1,2025-06-26,8490
S0002662,P0006,ブラック,4,2025-06-27,33960
S0002663,P0006,ブラック,5,2025-06-28,42450
S0002664,P0006,ベージュ,3,2025-06-28,25470
S0002665,P0006,ブラック,1,2025-06-29,8490
S0002666,P0006,ベージュ,4,2025-06-29,33960
S0002667,P0006,ブラック,2,2025-06-30,16980
S0002668,P0006,ベージュ,3,2025-06-30,25470
S0002669,P0006,ブラック,1,2025-07-01,8490
S0002670,P0006,ベージュ,4,2025-07-01,33960
S0002671,P0006,ブラック,2,2025-07-02,16980
S0002672,P0006,ベージュ,1,2025-07-02,8490
S0002673,P0006,ブラック,2,2025-07-03,16980
S0002674,P0006,ベージュ,1,2025-07-03,8490
S0002675,P0006,ブラック,1,2025-07-04,8490
S0002676,P0006,ベージュ,1,2025-07-04,8490
S0002677,P0006,ブラック,1,2025-07-05,8490
S0002678,P0006,ベージュ,9,2025-07-05,76410
S0002679,P0006,ブラック,5,2025-07-06,42450
S0002680,P0006,ブラック,3,2025-07-07,25470
S0002681,P0006,ベージュ,1,2025-07-07,8490
S0002682,P0006,ブラック,9,2025-07-08,76410
S0002683,P0006,ベージュ,4,2025-07-08,33960
S0002684,P0006,ブラック,1,2025-07-09,8490
S0002685,P0006,ベージュ,2,2025-07-09,16980
S0002686,P0006,ベージュ,4,2025-07-10,33960
S0002687,P0006,ブラック,2,2025-07-11,16980
S0002688,P0006,ベージュ,3,2025-07-11,25470
S0002689,P0006,ブラック,1,2025-07-12,8490
S0002690,P0006,ベージュ,5,2025-07-12,42450
S0002691,P0006,ブラック,2,2025-07-13,16980
S0002692,P0006,ベージュ,4,2025-07-13,33960
S0002693,P0006,ベージュ,4,2025-07-14,33960
S0002694,P0006,ブラック,3,2025-07-15,25470
S0002695,P0006,ベージュ,2,2025-07-15,16980
S0002696,P0006,ブラック,3,2025-07-16,25470
S0002697,P0006,ブラック,5,2025-07-17,42450
S0002698,P0006,ベージュ,3,2025-07-17,25470
S0002699,P0006,ベージュ,3,2025-07-18,25470
S0002700,P0006,ブラック,3,2025-07-19,25470
S0002701,P0006,ベージュ,3,2025-07-19,25470
S0002702,P0006,ブラック,5,2025-07-20,42450
S0002703,P0006,ベージュ,1,2025-07-20,8490
S0002704,P0006,ブラック,1,2025-07-21,8490
S0002705,P0006,ブラック,1,2025-07-22,8490
S0002706,P0006,ベージュ,3,2025-07-22,25470
S0002707,P0006,ブラック,12,2025-07-23,101880
S0002708,P0006,ベージュ,1,2025-07-23,8490
S0002709,P0006,ブラック,2,2025-07-24,16980
S0002710,P0006,ベージュ,3,2025-07-24,25470
S0002711,P0006,ブラック,1,2025-07-25,8490
S0002712,P0006,ベージュ,4,2025-07-25,33960
S0002713,P0006,ブラック,1,2025-07-26,8490
S0002714,P0006,ベージュ,5,2025-07-26,42450
S0002715,P0006,ブラック,1,2025-07-27,8490
S0002716,P0006,ベージュ,8,2025-07-27,67920
S0002717,P0006,ブラック,7,2025-07-28,59430
S0002718,P0006,ブラック,5,2025-07-29,42450
S0002719,P0006,ベージュ,4,2025-07-29,33960
S0002720,P0006,ブラック,3,2025-07-30,25470
S0002721,P0006,ベージュ,5,2025-07-30,42450
S0002722,P0006,ブラック,1,2025-07-31,8490
S0002723,P0006,ベージュ,2,2025-07-31,16980
S0002724,P0006,ブラック,11,2025-08-01,93390
S0002725,P0006,ブラック,1,2025-08-02,8490
S0002726,P0006,ベージュ,3,2025-08-02,25470
S0002727,P0006,ブラック,1,2025-08-03,8490
S0002728,P0006,ベージュ,1,2025-08-03,8490
S0002729,P0006,ブラック,3,2025-08-04,25470
S0002730,P0006,ベージュ,1,2025-08-04,8490
S0002731,P0006,ブラック,4,2025-08-05,33960
S0002732,P0006,ベージュ,2,2025-08-05,16980
S0002733,P0006,ブラック,9,2025-08-06,76410
S0002734,P0006,ベージュ,1,2025-08-06,8490
S0002735,P0006,ベージュ,1,2025-08-07,8490
S0002736,P0006,ブラック,3,2025-08-08,25470
S0002737,P0006,ベージュ,1,2025-08-08,8490
S0002738,P0006,ブラック,1,2025-08-09,8490
S0002739,P0006,ベージュ,3,2025-08-09,25470
S0002740,P0006,ベージュ,8,2025-08-10,67920
S0002741,P0006,ブラック,10,2025-08-11,84900
S0002742,P0006,ベージュ,1,2025-08-11,8490
S0002743,P0006,ブラック,3,2025-08-12,25470
S0002744,P0006,ベージュ,1,2025-08-12,8490
S0002745,P0006,ブラック,5,2025-08-13,42450
S0002746,P0006,ベージュ,1,2025-08-13,8490
S0002747,P0006,ベージュ,6,2025-08-14,50940
S0002748,P0006,ブラック,2,2025-08-15,16980
S0002749,P0006,ブラック,3,2025-08-16,25470
S0002750,P0006,ベージュ,1,2025-08-16,8490
S0002751,P0006,ベージュ,10,2025-08-17,84900
S0002752,P0006,ブラック,1,2025-08-18,8490
S0002753,P0006,ベージュ,2,2025-08-18,16980
S0002754,P0006,ブラック,3,2025-08-19,25470
S0002755,P0006,ベージュ,2,2025-08-19,16980
S0002756,P0006,ブラック,5,2025-08-20,42450
S0002757,P0006,ベージュ,2,2025-08-20,16980
S0002758,P0006,ブラック,3,2025-08-21,25470
S0002759,P0006,ベージュ,4,2025-08-21,33960
S0002760,P0006,ブラック,5,2025-08-22,42450
S0002761,P0006,ベージュ,2,2025-08-22,16980
S0002762,P0006,ベージュ,9,2025-08-23,76410
S0002763,P0006,ブラック,2,2025-08-24,16980
S0002764,P0006,ベージュ,2,2025-08-24,16980
S0002765,P0006,ブラック,1,2025-08-25,8490
